-0.148928	0.558315	-0.796978
-0.16404	0.517059	-0.781992
-0.20116	0.468647	-0.774679
-0.149778	0.489705	-0.797378
-0.179532	0.448039	-0.82811
-0.193984	0.461511	-0.843276
-0.16495	0.447969	-0.873808
-0.194844	0.392821	-0.858912
-0.180042	0.406873	-0.82835
-0.194854	0.392741	-0.874148
-0.210146	0.337683	-0.874478
-0.188328	0.330957	-0.897357
-0.181092	0.324301	-0.874538
-0.188508	0.317155	-0.912673
-0.20311	0.317065	-0.897447
-0.144652	0.317825	-0.882171
-0.225288	0.296187	-0.9052
-0.174406	0.276159	-0.912903
-0.20362	0.275899	-0.897687
-0.196274	0.282485	-0.966204
-0.2043	0.221011	-0.898007
-0.189368	0.248465	-0.928309
-0.181962	0.255531	-0.90541
-0.174596	0.262277	-0.943455
-0.160464	0.221521	-0.897977
-0.196584	0.255281	-0.920656
-0.152918	0.242069	-0.920706
-0.145342	0.262857	-0.897727
-0.145862	0.221611	-0.913203
-0.13075	0.262867	-0.928189
-0.108912	0.256301	-0.920596
-0.13093	0.249065	-0.943505
-0.116158	0.262877	-0.958651
-0.086924	0.263297	-0.943395
-0.108572	0.283745	-0.920436
-0.102036	0.222041	-0.928409
-0.05736	0.291081	-0.943215
-0.05715	0.305123	-0.882191
-0.064386	0.311779	-0.90501
-0.064056	0.339143	-0.920086
-0.034812	0.339643	-0.889594
-0.064736	0.284255	-0.920406
-0.078988	0.311689	-0.889784
-0.035192	0.311879	-0.950698
-0.09307	0.352845	-0.859082
-0.034312	0.380729	-0.90459
-0.114908	0.359411	-0.866675
-0.114568	0.386855	-0.866515
-0.09272	0.380369	-0.843686
-0.107352	0.380039	-0.874168
-0.085344	0.387195	-0.866495
-0.077438	0.435347	-0.858592
-0.121254	0.434997	-0.82815
-0.113878	0.441823	-0.850959
-0.121584	0.407633	-0.813074
-0.099096	0.455715	-0.850869
-0.113698	0.455625	-0.835643
-0.135496	0.462511	-0.782292
-0.113208	0.496631	-0.865875
-0.113338	0.483229	-0.805011
-0.105782	0.503857	-0.812504
-0.098226	0.524485	-0.819997
-0.105942	0.490215	-0.797348
-0.105772	0.503937	-0.797268
-0.112838	0.524315	-0.820007
-0.097526	0.579533	-0.789205
-0.097676	0.565971	-0.758813
-0.061066	0.573217	-0.766366
-0.075488	0.586929	-0.735824
-0.119494	0.572697	-0.735934
-0.118994	0.613783	-0.75093
-0.104352	0.614193	-0.705212
-0.111758	0.607127	-0.728111
-0.105052	0.559145	-0.736004
-0.060696	0.600901	-0.720498
-0.118624	0.641467	-0.705062
-0.12654	0.593235	-0.728201
-0.148378	0.599801	-0.735794
-0.111918	0.593485	-0.712955
-0.096936	0.621339	-0.667077
-0.147848	0.641127	-0.705082
-0.119124	0.600381	-0.690066
-0.133736	0.600211	-0.690076
-0.155604	0.606537	-0.743377
-0.141332	0.579263	-0.743527
-0.133586	0.613773	-0.720468
-0.105062	0.559065	-0.75124
-0.105212	0.545503	-0.720848
-0.133946	0.586169	-0.7511
-0.119854	0.545093	-0.766566
-0.141692	0.551659	-0.774159
-0.141672	0.551819	-0.743687
-0.12707	0.551909	-0.758913
-0.113148	0.497111	-0.774459
-0.09082	0.531551	-0.797098
-0.105942	0.490215	-0.797348
-0.112828	0.524395	-0.804771
-0.105942	0.490215	-0.797348
-0.106132	0.476333	-0.8279
-0.105942	0.490215	-0.797348
-0.061786	0.518009	-0.82763
-0.062456	0.463201	-0.812714
-0.076908	0.476673	-0.82788
-0.025506	0.497891	-0.820107
-0.062846	0.435357	-0.889054
-0.040798	0.442833	-0.820437
-0.033242	0.463461	-0.82793
0.01781	0.457155	-0.835553
0.009904	0.409003	-0.843456
-0.026196	0.442923	-0.835663
-0.004528	0.422635	-0.82815
-0.011424	0.456735	-0.850809
0.0539	0.423155	-0.858582
0.024526	0.409253	-0.82821
0.031872	0.415839	-0.896727
0.031542	0.388475	-0.881651
0.045994	0.375003	-0.866485
0.060586	0.375013	-0.896947
0.031542	0.388475	-0.881651
0.05302	0.354305	-0.90469
0.060436	0.361451	-0.866555
0.067462	0.340753	-0.90476
0.045454	0.333597	-0.912433
0.030852	0.333507	-0.897207
0.074868	0.347819	-0.881861
0.096196	0.300087	-0.874508
0.08946	0.347829	-0.912323
0.081724	0.313399	-0.920146
0.066472	0.258661	-0.859532
0.030332	0.292261	-0.912683
0.073978	0.278889	-0.943205
0.08827	0.251775	-0.912883
0.103202	0.279229	-0.943185
0.066252	0.244539	-0.935792
0.095456	0.244719	-0.966244
0.073488	0.237883	-0.912973
0.102702	0.238143	-0.928189
0.066282	0.244779	-0.890084
0.081204	0.272153	-0.935622
0.095126	0.217355	-0.951168
0.117134	0.224511	-0.943495
0.08812	0.238213	-0.882491
0.080844	0.244549	-0.966254
0.065912	0.217095	-0.935952
0.117154	0.224671	-0.913023
0.080704	0.231067	-0.920626
0.109748	0.217605	-0.935922
0.117144	0.224591	-0.928259
0.117314	0.238313	-0.928179
0.131946	0.238643	-0.897697
0.175242	0.197747	-0.943615
0.131246	0.183595	-0.928489
0.101842	0.169453	-0.943825
0.117454	0.251795	-0.973807
0.131246	0.183595	-0.928489
0.131066	0.169793	-0.943805
0.109068	0.162717	-0.936242
0.102042	0.183415	-0.898037
0.152904	0.163227	-0.936212
0.145848	0.183685	-0.943715
0.138292	0.163057	-0.936222
0.109588	0.203963	-0.920766
0.12403	0.190411	-0.920836
0.12418	0.203973	-0.951228
0.138632	0.190501	-0.936062
0.146038	0.197567	-0.913163
0.138472	0.176859	-0.920906
0.102002	0.183095	-0.958981
0.131926	0.238483	-0.928169
0.095126	0.217355	-0.951168
0.117154	0.224671	-0.913023
0.102692	0.238063	-0.943425
0.131746	0.224681	-0.943485
0.095496	0.245039	-0.9053
0.058666	0.223671	-0.974007
0.058846	0.237473	-0.958691
0.095656	0.258681	-0.920456
0.08859	0.279059	-0.943195
0.073808	0.265167	-0.943285
0.059186	0.264917	-0.958531
0.081694	0.313159	-0.965854
0.103742	0.320635	-0.897237
0.067292	0.327031	-0.90484
0.0891	0.320225	-0.942955
0.082584	0.382089	-0.90451
0.08948	0.347989	-0.881851
0.082244	0.354645	-0.90467
0.039108	0.409183	-0.873908
0.060756	0.388735	-0.896867
0.104782	0.403127	-0.866285
0.083274	0.437057	-0.888954
0.076068	0.443953	-0.866065
0.09034	0.416679	-0.866215
0.039968	0.477873	-0.858272
0.075748	0.416669	-0.835753
0.069552	0.505817	-0.82762
0.033102	0.512213	-0.835223
0.098256	0.464911	-0.843076
0.062506	0.526355	-0.819887
0.069742	0.519699	-0.797068
0.062506	0.526355	-0.819887
0.033462	0.539817	-0.804591
0.063386	0.595205	-0.773779
0.05598	0.588139	-0.796678
0.063396	0.595285	-0.758543
0.063556	0.608927	-0.773699
0.034542	0.622629	-0.712695
0.049114	0.622479	-0.773629
0.035052	0.663795	-0.712455
0.02063	0.677507	-0.681913
0.012734	0.629435	-0.67458
-0.008404	0.691049	-0.651381
0.013754	0.711767	-0.6741
0.036282	0.760169	-0.650951
-0.000298	0.753163	-0.59769
-0.000268	0.753403	-0.551982
0.02225	0.801725	-0.544069
-0.021056	0.842541	-0.513387
0.030536	0.877641	-0.475062
-0.035778	0.829129	-0.422061
-0.020836	0.856663	-0.437127
0.016014	0.878191	-0.337948
-0.01219	0.960183	-0.337488
0.001412	0.878101	-0.322722
0.031556	0.947611	-0.21565
-0.01211	0.960823	-0.2156
0.009788	0.954737	-0.116591
0.032276	1.002819	-0.154386
0.032006	0.975935	-0.047894
0.032026	0.976095	-0.017422
0.017094	0.948641	0.01288
0.075912	0.977005	0.058788
0.075442	0.936159	0.119492
0.068616	0.970819	0.203485
0.083098	0.957587	0.264359
0.112012	0.930723	0.309927
0.089854	0.910005	0.332646
0.074942	0.882711	0.39342
0.067746	0.889687	0.431545
0.05989	0.841935	0.499822
0.02312	0.821047	0.522531
0.05961	0.814971	0.591078
-0.021856	0.724883	0.598121
0.007448	0.725863	0.720029
0.006778	0.671055	0.734945
-0.030002	0.650087	0.742418
-0.059896	0.594939	0.757314
-0.030982	0.568075	0.802882
-0.074978	0.553923	0.818008
-0.09008	0.512747	0.84823
-0.068762	0.464935	0.840347
-0.105862	0.416683	0.878132
-0.09208	0.348403	0.908214
-0.12905	0.313553	0.885135
-0.143962	0.286259	0.945909
-0.181422	0.210403	0.953062
-0.159604	0.203677	0.930183
-0.182112	0.155435	0.937506
-0.175226	0.121255	0.944929
-0.190008	0.107363	0.944839
-0.176276	0.038683	0.898741
-0.213216	0.004073	0.92137
-0.191688	-0.029697	0.974511
-0.177766	-0.084495	0.958965
-0.251346	-0.126591	0.943439
-0.17123	-0.146199	0.950992
-0.2443	-0.147129	0.935706
-0.222832	-0.181379	0.897431
-0.201504	-0.229111	0.904784
-0.216316	-0.243243	0.858986
-0.231238	-0.270617	0.904524
-0.253416	-0.291495	0.896771
-0.239164	-0.318929	0.866149
-0.231928	-0.325585	0.888968
-0.254616	-0.387629	0.880975
-0.239844	-0.373817	0.865829
-0.203584	-0.394095	0.84288
-0.233158	-0.421959	0.827464
-0.225772	-0.415053	0.819891
-0.233148	-0.421879	0.8427
-0.233168	-0.422039	0.812228
-0.21134	-0.428685	0.804585
-0.240544	-0.428865	0.835037
-0.204614	-0.476507	0.827164
-0.197238	-0.469681	0.804355
-0.17487	-0.434921	0.84266
-0.1749	-0.435161	0.796952
-0.145476	-0.420859	0.84276
-0.17455	-0.407637	0.812348
-0.182096	-0.428185	0.835077
-0.182086	-0.428105	0.850313
-0.21111	-0.414483	0.896081
-0.203594	-0.394175	0.827644
-0.17401	-0.366231	0.858296
-0.159218	-0.352259	0.873622
-0.158888	-0.324895	0.858546
-0.17283	-0.270257	0.84362
-0.201844	-0.256555	0.904624
-0.17243	-0.242333	0.935196
-0.1355	-0.207803	0.897331
-0.142176	-0.159581	0.950932
-0.13357	-0.056381	0.989627
-0.126224	-0.049795	0.92111
-0.117938	0.026121	0.990117
-0.124974	0.046739	1.013086
-0.09529	0.087845	0.937166
-0.079828	0.156625	0.937576
-0.079798	0.156865	0.983284
-0.035152	0.225665	0.92277
0.002158	0.287959	0.946009
0.009714	0.308587	0.938516
0.039938	0.391099	0.908544
0.05523	0.446157	0.908874
0.033542	0.466285	0.870889
0.040928	0.473191	0.863316
0.049324	0.562349	0.840987
0.079038	0.603695	0.810775
0.13041	0.624673	0.77284
0.115928	0.637905	0.711966
0.101806	0.678741	0.681724
0.139426	0.768239	0.659415
0.161034	0.747471	0.575512
0.161524	0.788477	0.54528
0.198284	0.809285	0.507335
0.257212	0.850891	0.461907
0.256992	0.836769	0.385647
0.24306	0.891487	0.385957
0.213606	0.876945	0.294441
0.257742	0.904579	0.233687
0.272134	0.890627	0.157437
0.287426	0.945685	0.157767
0.294092	0.897383	0.08893
0.265338	0.937889	0.028206
0.294192	0.910545	-0.017642
0.287106	0.930763	-0.070853
0.258192	0.957627	-0.116421
0.293562	0.868419	-0.200714
0.300928	0.875165	-0.238759
0.31554	0.875335	-0.238749
0.27888	0.867689	-0.307376
0.285556	0.819467	-0.360977
0.299788	0.791873	-0.422071
0.248546	0.784297	-0.445
0.255392	0.749797	-0.498521
0.269974	0.749727	-0.544219
0.254812	0.708071	-0.605413
0.291082	0.687873	-0.613126
0.254942	0.721473	-0.666277
0.246176	0.604631	-0.689816
0.253872	0.638741	-0.742937
0.209196	0.569701	-0.728131
0.20143	0.535031	-0.781662
0.156884	0.479393	-0.82772
0.178342	0.445063	-0.881231
0.155834	0.396821	-0.873908
0.155484	0.369297	-0.889304
0.147918	0.348589	-0.897047
0.067302	0.327111	-0.889604
0.102862	0.251785	-0.943345
0.058516	0.210109	-0.943615
0.094606	0.176109	-0.966644
0.05026	0.134433	-0.966914
0.078644	0.066243	-0.952058
0.019826	0.037879	-0.997966
0.04872	0.010855	-0.98287
0.04804	-0.044033	-0.98319
0.003374	-0.112993	-0.953148
0.017646	-0.140267	-0.953298
-0.004872	-0.188589	-0.961211
0.00975	-0.188339	-0.945965
-0.006232	-0.298365	-0.961851
-0.057754	-0.332905	-0.893524
-0.06582	-0.394699	-0.886271
-0.036396	-0.380397	-0.840463
-0.059264	-0.456243	-0.863772
-0.074026	-0.469975	-0.83339
-0.096864	-0.545581	-0.810991
-0.111636	-0.559393	-0.795845
-0.126738	-0.600569	-0.765623
-0.134274	-0.621037	-0.727658
-0.164188	-0.676345	-0.743234
-0.149866	-0.703219	-0.667204
-0.113736	-0.736899	-0.629289
-0.157712	-0.750891	-0.583691
-0.165238	-0.771279	-0.53049
-0.18015	-0.798573	-0.469716
-0.224306	-0.826367	-0.439434
-0.21759	-0.874269	-0.432091
-0.239348	-0.867063	-0.317796
-0.21786	-0.901153	-0.325599
-0.188606	-0.900573	-0.279871
-0.173644	-0.872879	-0.264465
-0.174584	-0.954571	-0.143057
-0.167358	-0.961307	-0.135474
-0.189126	-0.954181	-0.036415
-0.189456	-0.981545	-0.021339
-0.189256	-0.967583	0.024449
-0.130448	-0.939299	0.055121
-0.152596	-0.959937	0.093076
-0.14532	-0.966273	0.176839
-0.115566	-0.924607	0.207571
-0.130318	-0.938259	0.253189
-0.123242	-0.958557	0.291164
-0.093158	-0.889527	0.30682
-0.122362	-0.889707	0.337272
-0.114576	-0.854877	0.421275
-0.1072	-0.848051	0.398466
-0.041146	-0.826343	0.467193
-0.07049	-0.840005	0.543273
-0.055708	-0.826113	0.543363
-0.077366	-0.805745	0.551086
-0.076836	-0.764419	0.581798
-0.061834	-0.736405	0.658148
-0.025224	-0.729159	0.650595
0.011756	-0.694229	0.68891
-0.002856	-0.694399	0.6889
-0.03119	-0.625809	0.750224
-0.038566	-0.632635	0.773033
0.020392	-0.590789	0.773313
0.035184	-0.576817	0.788639
0.013566	-0.556129	0.857306
0.021442	-0.508217	0.819501
0.057902	-0.514533	0.84234
0.014576	-0.473877	0.84255
0.022192	-0.452769	0.926473
0.037794	-0.370507	0.881255
0.038344	-0.329021	0.942439
0.060682	-0.294501	0.935036
0.002594	-0.267577	0.965628
0.076164	-0.225561	0.965918
0.054836	-0.177829	0.958565
0.091986	-0.129177	0.99696
0.08423	-0.163767	0.958665
0.099712	-0.094827	0.989547
0.078054	-0.074459	0.99727
0.115164	-0.026127	0.974721
0.12273	-0.005419	0.982464
0.12339	0.049309	0.952312
0.094006	0.035327	0.967448
0.116034	0.042643	1.005593
0.080414	0.117489	0.967918
0.109838	0.131791	1.013726
0.05139	0.131111	1.013686
0.080614	0.131451	1.013706
0.066302	0.158405	0.952912
0.066842	0.199811	0.99886
0.05206	0.185919	0.99877
0.074218	0.206637	0.976051
0.074228	0.206717	0.991287
0.067192	0.227335	1.014256
0.0156	0.192235	0.975931
0.030522	0.219609	0.930393
0.045494	0.247383	0.961035
-0.005908	0.226165	0.953262
0.008384	0.199051	0.983584
0.023156	0.212863	0.968438
0.023156	0.212863	0.968438
-0.013804	0.178093	0.960595
0.008384	0.199051	0.983584
0.01528	0.164951	1.006243
0.01543	0.178513	0.975851
-0.006888	0.144153	1.013726
-0.05796	0.150299	0.990877
-0.007928	0.061661	0.982774
0.007524	0.130361	0.967948
-0.007418	0.102827	0.983014
-0.007918	0.061741	0.99801
-0.05949	0.026801	0.990157
-0.008258	0.034297	0.99785
-0.045198	-0.000313	1.020479
-0.037982	-0.007129	1.012826
0.005144	-0.061747	0.966828
0.004814	-0.089111	0.981904
0.004804	-0.089191	0.966668
-0.017694	-0.137353	0.989227
-0.02561	-0.185585	0.966088
-0.02593	-0.212869	0.9964
-0.012038	-0.267907	0.935146
-0.041952	-0.323215	0.91957
-0.005142	-0.302007	0.957805
-0.034896	-0.343673	0.927073
0.000834	-0.405277	0.873412
-0.006552	-0.412183	0.880985
-0.02874	-0.433141	0.857996
-0.051238	-0.481303	0.880555
-0.014988	-0.501661	0.84237
-0.000566	-0.515373	0.811828
-0.015868	-0.570511	0.796262
-0.03067	-0.584563	0.7657
-0.023794	-0.618823	0.757887
-0.0314	-0.639851	0.6892
-0.039146	-0.674361	0.666141
-0.003046	-0.708281	0.658348
-0.003556	-0.749447	0.658108
-0.018538	-0.777301	0.61223
-0.025964	-0.784527	0.558859
-0.03356	-0.805475	0.505408
-0.005016	-0.860023	0.505108
-0.012222	-0.853127	0.527997
-0.012302	-0.853767	0.406109
-0.020038	-0.888197	0.398286
0.009516	-0.860493	0.38323
-0.005776	-0.915551	0.3829
0.00158	-0.908885	0.329619
0.023388	-0.915691	0.291504
0.016132	-0.909195	0.238213
-0.013612	-0.950781	0.222717
0.030564	-0.922827	0.222907
0.051832	-0.971039	0.138844
0.007826	-0.985271	0.138734
0.030624	-0.909985	0.055391
0.029764	-0.978675	0.039755
0.007906	-0.972269	0.00169
0.029744	-0.978835	0.009283
0.03691	-0.986051	-0.07455
0.058578	-1.006339	-0.067037
0.029994	-0.952111	-0.127681
-0.006806	-0.973239	-0.15068
0.030124	-0.938709	-0.188545
0.03716	-0.959327	-0.211514
0.029924	-0.952671	-0.234333
0.022668	-0.946175	-0.287624
0.008036	-0.946505	-0.318106
-0.006396	-0.932873	-0.3028
-0.020888	-0.919721	-0.37891
0.008166	-0.933103	-0.37897
-0.005946	-0.892187	-0.393976
-0.027644	-0.872139	-0.447197
-0.027164	-0.831213	-0.492665
-0.019768	-0.824227	-0.485002
-0.07103	-0.831963	-0.538403
-0.063144	-0.783971	-0.560972
-0.099454	-0.764093	-0.614203
-0.026404	-0.763323	-0.629389
-0.076976	-0.716091	-0.667234
-0.076816	-0.702449	-0.68239
-0.091428	-0.702619	-0.6824
-0.112776	-0.655047	-0.720225
-0.083232	-0.627423	-0.750517
-0.133784	-0.580031	-0.75789
-0.133954	-0.593753	-0.75797
-0.111596	-0.559073	-0.734901
-0.111636	-0.559393	-0.795845
-0.096144	-0.490373	-0.749727
-0.10339	-0.483797	-0.787782
-0.074376	-0.497499	-0.848786
-0.118062	-0.484447	-0.879208
-0.124288	-0.395539	-0.916783
-0.095074	-0.395279	-0.931999
-0.116672	-0.374431	-0.83286
-0.072216	-0.319513	-0.923926
-0.093054	-0.230775	-0.961511
-0.129974	-0.265225	-0.90841
-0.106986	-0.176057	-0.961201
-0.077602	-0.162075	-0.976337
-0.092014	-0.148283	-0.930559
-0.113862	-0.141797	-0.953388
-0.091514	-0.107197	-0.945555
-0.076572	-0.079663	-0.960621
-0.032236	-0.038067	-0.975587
-0.053694	-0.003737	-0.922076
-0.038782	0.023557	-0.98285
-0.082618	0.023047	-0.98288
-0.038742	0.023877	-0.921906
-0.046148	0.016811	-0.944805
-0.0601	0.071369	-0.974967
-0.103626	0.098063	-1.020545
-0.081588	0.105459	-0.967164
-0.052184	0.119601	-0.951828
-0.09585	0.132813	-0.951778
-0.09567	0.146615	-0.936462
-0.146722	0.152921	-0.928839
-0.124734	0.159917	-0.951638
-0.124924	0.146035	-0.98219
-0.13279	0.098203	-0.929149
-0.183332	0.145675	-0.921286
-0.190738	0.138609	-0.944185
-0.197954	0.145425	-0.936532
-0.175786	0.166223	-0.944015
-0.190388	0.166133	-0.928789
-0.212186	0.173019	-0.875438
-0.256252	0.158307	-0.966964
-0.182982	0.173199	-0.90589
-0.219272	0.193237	-0.928649
-0.226658	0.186331	-0.921076
-0.197054	0.214435	-0.859952
-0.270494	0.185821	-0.921106
-0.20448	0.207209	-0.913323
-0.219082	0.207119	-0.898097
-0.182462	0.214445	-0.890414
-0.218912	0.220841	-0.898017
-0.2043	0.221011	-0.898007
-0.16752	0.241979	-0.90548
-0.174586	0.262357	-0.928219
-0.196584	0.255281	-0.920656
-0.174036	0.303843	-0.867035
-0.159784	0.276409	-0.897657
-0.109052	0.242819	-0.874968
-0.144672	0.317665	-0.912643
-0.116138	0.263037	-0.928179
-0.078808	0.325491	-0.874468
-0.064036	0.339303	-0.889614
-0.0568	0.332647	-0.866795
-0.035122	0.312439	-0.844046
-0.027596	0.332827	-0.897247
-0.034472	0.367087	-0.889434
-0.005598	0.339903	-0.90481
0.009204	0.353955	-0.874248
0.038608	0.368097	-0.858912
-0.034472	0.367087	-0.889434
0.01661	0.361021	-0.851349
0.031382	0.374833	-0.866495
0.009724	0.395201	-0.858772
0.038598	0.368017	-0.874148
0.05305	0.354545	-0.858982
0.067812	0.368277	-0.889364
0.081924	0.327361	-0.874358
0.08916	0.320705	-0.851539
0.08931	0.334267	-0.881931
0.08862	0.279299	-0.897487
0.081914	0.327281	-0.889594
0.12559	0.314149	-0.874408
0.110098	0.245129	-0.920526
0.132266	0.265927	-0.928009
0.146888	0.266177	-0.912763
0.139002	0.218185	-0.890194
0.168206	0.218365	-0.920646
0.16049	0.184095	-0.897997
0.204486	0.198247	-0.913123
0.211492	0.177389	-0.9818
0.218788	0.171213	-0.867565
0.23305	0.143859	-0.882951
0.261714	0.102633	-0.959351
0.291488	0.144459	-0.898147
0.30561	0.103623	-0.867905
0.283582	0.096307	-0.90605
0.349236	0.090091	-0.928899
0.312816	0.096727	-0.890794
0.356352	0.070113	-0.82998
0.370774	0.056401	-0.860522
0.363708	0.076779	-0.883261
0.34171	0.069703	-0.875698
0.363558	0.063217	-0.852869
0.385366	0.056411	-0.890984
0.400168	0.070463	-0.860422
0.399968	0.056501	-0.90621
0.37835	0.077189	-0.837543
0.399818	0.042939	-0.875818
0.429212	0.057001	-0.875718
0.41477	0.070553	-0.875648
0.37833	0.077029	-0.868015
0.392602	0.049755	-0.868165
0.400348	0.084265	-0.845106
0.436448	0.050345	-0.852899
0.407564	0.077449	-0.852759
0.400168	0.070463	-0.860422
0.436648	0.064307	-0.807111
0.422016	0.063977	-0.837593
0.494556	0.023581	-0.853019
0.473068	0.057671	-0.845216
0.480304	0.051015	-0.822397
0.517144	0.072463	-0.738454
0.546008	0.045199	-0.769066
0.553084	0.024901	-0.731091
0.589654	0.031827	-0.799588
0.589684	0.032067	-0.75388
0.604166	0.018835	-0.693006
0.63357	0.032977	-0.67767
0.655578	0.040133	-0.669997
0.699074	0.013199	-0.670127
0.757382	0.000397	-0.624459
0.727998	-0.013585	-0.609323
0.801778	0.042473	-0.548009
0.750376	0.021255	-0.555782
0.809184	0.049539	-0.52511
0.823306	0.008703	-0.494868
0.882114	0.036987	-0.464196
0.867022	-0.004109	-0.418738
0.911068	0.010443	-0.357684
0.882184	0.037547	-0.357544
0.92623	0.052099	-0.29649
0.933136	0.018079	-0.258595
0.984738	0.053259	-0.205034
0.96258	0.032541	-0.182315
0.969856	0.026205	-0.098552
0.954914	-0.001329	-0.083486
0.991894	0.033601	-0.045171
0.933136	0.005717	0.000337
0.99885	-1.9E-05	0.068904
0.933366	0.019919	0.091833
0.977082	0.007107	0.167963
0.96249	0.007097	0.198425
0.940162	-0.027343	0.221064
0.955144	0.000511	0.266942
0.92615	0.014373	0.358418
0.867382	-0.013591	0.38869
0.896276	-0.040615	0.403786
0.830812	-0.020517	0.457187
0.867272	-0.026833	0.480026
0.837758	-0.054217	0.556026
0.801508	-0.033859	0.594211
0.74255	-0.075705	0.593931
0.720062	-0.123787	0.631726
0.683792	-0.103589	0.639439
0.713396	-0.075485	0.700563
0.698634	-0.089217	0.730945
0.625594	-0.089907	0.761367
0.59588	-0.131253	0.791579
0.537592	-0.118291	0.776383
0.530556	-0.097673	0.799352
0.552224	-0.117961	0.806865
0.515804	-0.111325	0.84497
0.427942	-0.126227	0.814358
0.420896	-0.105689	0.822091
0.398598	-0.139889	0.890438
0.34015	-0.140569	0.890398
0.30356	-0.147655	0.928423
0.281382	-0.168533	0.92067
0.288608	-0.175269	0.928253
0.259734	-0.148085	0.943629
0.207992	-0.196747	0.935696
0.149514	-0.197667	0.889948
0.12015	-0.211489	0.935556
0.098312	-0.204923	0.927963
0.04693	-0.225981	0.950662
0.031978	-0.253595	0.950492
-0.004152	-0.219915	0.912577
-0.040932	-0.240883	0.92005
-0.084598	-0.227671	0.9201
-0.150442	-0.235337	0.912397
-0.13652	-0.290135	0.896851
-0.195148	-0.304617	0.881495
-0.231748	-0.311783	0.904284
-0.24654	-0.325755	0.888958
-0.297652	-0.319929	0.805165
-0.304528	-0.285669	0.812978
-0.312244	-0.319939	0.835627
-0.414028	-0.280043	0.820561
-0.407002	-0.300741	0.782356
-0.451508	-0.356059	0.797242
-0.487618	-0.322219	0.789799
-0.480402	-0.329035	0.782146
-0.46581	-0.329025	0.751684
-0.494344	-0.274397	0.76722
-0.50191	-0.295105	0.759477
-0.443642	-0.308227	0.744201
-0.487628	-0.322299	0.774563
-0.486938	-0.267331	0.790119
